id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sold,yr_sold
8965460090,920000.0,4,3.0,3130,12381,2.0,0,0,2,9,3130,0.0,1995,0.0,98006,47.5599,-122.118,3250,10049,4,2015
1796350300,195000.0,2,1.0,860,10400,1.0,0,0,3,6,860,0.0,1983,0.0,98042,47.3682,-122.096,1390,9086,7,2014
428000150,269950.0,3,1.0,990,9950,1.0,0,0,4,7,990,0.0,1961,0.0,98056,47.5104,-122.171,1370,9260,7,2014
3528900735,620000.0,3,2.25,1780,1429,3.0,0,0,2,8,1570,210.0,2007,0.0,98109,47.6413,-122.346,1470,1799,9,2014
3904100220,276000.0,2,2.0,1480,6075,1.0,0,0,4,7,740,740.0,1919,0.0,98118,47.5317,-122.276,1230,6053,12,2014
254000735,329000.0,3,1.0,1140,5258,1.5,0,0,2,6,1140,0.0,1911,0.0,98146,47.5122,-122.383,1140,5280,8,2014
7893205080,270000.0,3,1.5,1230,7500,1.0,0,0,2,7,1230,0.0,1962,0.0,98198,47.4202,-122.331,1260,7800,10,2014
4397010300,440000.0,4,2.5,3080,10646,2.0,0,0,2,9,3080,0.0,1993,0.0,98042,47.3828,-122.148,2740,9994,11,2014
1150000740,639000.0,4,2.5,1990,8034,2.0,0,0,3,10,1990,0.0,1989,0.0,98029,47.56100000000001,-122.018,2580,8034,10,2014
7011201016,585000.0,3,2.5,1700,1156,2.0,0,2,2,9,1320,380.0,2002,0.0,98119,47.6373,-122.369,1710,1686,10,2014
3028200100,216000.0,2,1.0,860,9000,1.0,0,0,3,6,860,0.0,1942,0.0,98168,47.4801,-122.315,990,9975,8,2014
8029900110,430000.0,4,2.5,3000,9460,2.0,0,0,2,9,3000,0.0,2001,0.0,98031,47.3959,-122.211,3000,8450,11,2014
9367200205,660000.0,2,1.0,1670,8195,1.0,0,0,2,7,1670,0.0,1954,1975.0,98033,47.6627,-122.192,1980,7500,3,2015
5550300205,338000.0,2,1.0,690,6400,1.0,0,0,2,6,690,0.0,1943,0.0,98126,47.5287,-122.367,1000,6400,4,2015
8820901415,400000.0,4,2.75,1240,3867,1.0,0,0,2,7,800,440.0,1987,0.0,98125,47.7157,-122.284,1150,7733,5,2014
6018500120,210000.0,2,1.0,900,5000,1.0,0,0,4,6,900,0.0,1930,1990.0,98022,47.2008,-121.995,1150,5000,2,2015
3826000665,305000.0,4,1.75,2200,8100,1.5,0,0,4,6,1400,800.0,1942,0.0,98168,47.4945,-122.303,1520,8100,5,2014
2621660040,325000.0,5,2.75,2130,6222,1.0,0,0,2,7,1300,830.0,1991,0.0,98118,47.5272,-122.276,2130,6222,6,2014
8731982550,245000.0,4,1.75,2020,8800,1.0,0,0,3,8,2020,0.0,1969,0.0,98023,47.3202,-122.384,2320,8000,12,2014
4324500180,182000.0,3,1.0,1060,7350,1.0,0,0,3,7,1060,0.0,1959,0.0,98032,47.3809,-122.287,1060,7350,9,2014
1702901485,440000.0,2,1.0,1230,6600,1.0,0,0,2,7,1130,100.0,1906,0.0,98118,47.5573,-122.282,1260,5060,6,2014
251300110,225000.0,3,2.25,2510,12013,2.0,0,0,2,8,2510,0.0,1988,0.0,98003,47.3473,-122.314,1870,8017,7,2014
251300110,358000.0,3,2.25,2510,12013,2.0,0,0,2,8,2510,0.0,1988,0.0,98003,47.3473,-122.314,1870,8017,1,2015
461002615,580000.0,5,2.5,2720,5000,1.5,0,0,3,7,1530,1190.0,1939,0.0,98117,47.6827,-122.376,1210,5000,12,2014
8091401030,240000.0,3,1.5,1070,8886,1.0,0,0,3,7,1070,0.0,1984,0.0,98030,47.3516,-122.166,1730,9461,4,2015
9432900040,325000.0,4,2.5,2230,8500,2.0,0,0,2,8,2230,0.0,1994,0.0,98022,47.2082,-122.009,2270,8770,7,2014
2426049125,488000.0,4,2.25,2500,10890,1.0,0,0,4,7,1800,700.0,1978,0.0,98034,47.7318,-122.239,2500,7467,11,2014
2883201055,875000.0,4,1.0,1670,4600,1.5,0,0,4,8,1670,0.0,1906,0.0,98103,47.6838,-122.332,1820,4600,9,2014
1795900360,615000.0,4,2.5,2150,9070,2.0,0,0,3,8,2150,0.0,1985,0.0,98052,47.7279,-122.107,2230,8995,6,2014
9542830690,321000.0,3,2.5,2020,4183,2.0,0,0,2,7,2020,0.0,2012,0.0,98038,47.3658,-122.017,2030,4140,11,2014
1245500690,1040000.0,3,2.5,2230,5750,2.0,0,0,2,9,2230,0.0,2003,0.0,98033,47.6938,-122.213,1900,8238,6,2014
7454000315,299500.0,2,1.0,740,6300,1.0,0,0,2,6,740,0.0,1942,0.0,98126,47.5158,-122.376,740,6300,4,2015
2426049113,459000.0,4,1.5,2020,9583,2.0,0,0,3,7,2020,0.0,1963,0.0,98034,47.7283,-122.238,1770,8625,4,2015
8665050450,435000.0,3,2.5,1730,4065,2.0,0,0,2,8,1730,0.0,1996,0.0,98029,47.5668,-122.005,1730,4094,9,2014
2787320620,222000.0,3,1.75,1370,8280,1.0,0,0,3,7,1370,0.0,1980,0.0,98031,47.4096,-122.172,1850,7820,10,2014
5100401411,485000.0,4,1.0,1210,6380,1.5,0,0,2,7,1210,0.0,1936,0.0,98115,47.6924,-122.321,1340,6380,10,2014
2767602855,750000.0,5,3.5,2160,2323,3.0,0,0,2,9,2160,0.0,2007,0.0,98107,47.6726,-122.39,1750,4650,4,2015
7575620750,266000.0,3,2.25,1550,6022,2.0,0,0,2,8,1550,0.0,1989,0.0,98003,47.3525,-122.304,1650,5627,12,2014
1529300115,455000.0,2,1.0,1170,6000,1.0,0,0,3,7,970,200.0,1941,0.0,98103,47.6994,-122.354,2130,6002,6,2014
8732130580,280000.0,3,1.75,1740,8625,1.0,0,0,3,7,1240,500.0,1978,0.0,98023,47.3054,-122.38,1980,8625,4,2015
7987400475,745000.0,5,3.0,2400,10126,2.0,0,3,2,8,2400,0.0,1981,0.0,98126,47.5726,-122.373,2250,3946,4,2015
6383000820,685900.0,3,2.5,2290,9142,1.0,0,0,2,8,2290,0.0,1972,0.0,98117,47.691,-122.387,1770,8035,8,2014
1311400120,160000.0,3,1.75,1610,7392,1.0,0,0,3,7,1610,0.0,1964,0.0,98001,47.3413,-122.28,1450,7392,8,2014
1153000040,650000.0,4,2.5,2240,9934,1.0,0,0,3,8,1490,750.0,1968,0.0,98005,47.6147,-122.166,2640,11622,4,2015
7452500530,250000.0,2,1.0,850,6370,1.0,0,0,2,6,850,0.0,1951,0.0,98126,47.5198,-122.373,850,5170,2,2015
6300000212,265000.0,2,1.5,920,1458,2.0,0,0,2,7,920,0.0,1995,0.0,98133,47.7081,-122.342,1110,1598,2,2015
7657600195,199950.0,3,1.0,1340,7260,1.5,0,0,2,6,1340,0.0,1944,0.0,98178,47.4934,-122.237,1210,7260,11,2014
1102000237,712500.0,4,2.75,2420,11201,1.0,0,1,2,8,1420,1000.0,1948,1999.0,98118,47.5459,-122.265,3170,9385,4,2015
2887702070,490000.0,2,1.0,1420,4305,1.0,0,0,3,7,920,500.0,1941,0.0,98115,47.6864,-122.311,1420,4305,10,2014
6392001005,511500.0,4,1.0,1360,6000,1.5,0,0,2,7,1360,0.0,1917,0.0,98115,47.6854,-122.288,1710,6000,6,2014
1601600195,299000.0,3,1.0,1510,6200,1.0,0,0,2,6,1010,500.0,1955,0.0,98118,47.5293,-122.274,1710,8623,3,2015
6021502250,597000.0,4,2.0,2120,4000,1.5,0,0,3,7,1720,400.0,1927,0.0,98117,47.688,-122.383,1760,4000,8,2014
3830210220,210000.0,3,1.0,1200,7200,1.0,0,0,2,6,1200,0.0,1977,0.0,98030,47.3746,-122.183,1200,7420,9,2014
2568300266,659000.0,4,2.5,3190,11375,1.0,0,0,4,8,2210,980.0,1946,0.0,98125,47.70399999999999,-122.3,1100,8500,5,2014
3423600065,540000.0,3,1.0,1050,4160,1.0,0,0,3,7,1050,0.0,1925,0.0,98115,47.6756,-122.3,1580,3680,6,2014
6453900040,575000.0,5,2.5,2990,7500,1.0,0,2,2,9,1800,1190.0,1972,0.0,98177,47.7707,-122.369,2800,9860,7,2014
148000590,725000.0,4,2.75,2440,7042,1.5,0,2,3,7,1640,0.0,1941,0.0,98116,47.5731,-122.408,2170,7900,7,2014
419000015,299950.0,4,1.0,1170,5400,1.0,0,0,4,6,1170,0.0,1953,0.0,98056,47.492,-122.172,1100,5400,9,2014
6450302175,342450.0,3,1.5,1280,5525,1.0,0,0,2,7,1280,0.0,1962,0.0,98133,47.7339,-122.336,1330,5286,11,2014
1180000625,315000.0,4,2.5,1950,3225,2.0,0,0,2,7,1950,0.0,2002,0.0,98178,47.5014,-122.226,1980,3225,10,2014
7972600450,328000.0,4,2.75,1930,3840,1.0,0,0,2,7,1170,760.0,1997,0.0,98106,47.5303,-122.346,1610,3840,12,2014
1328300180,323000.0,4,2.75,1970,7213,1.0,0,0,2,8,1170,800.0,1977,0.0,98058,47.4424,-122.126,1980,7045,5,2014
7866000158,320000.0,4,3.0,1820,3120,1.0,0,0,2,7,1000,820.0,1997,0.0,98118,47.5468,-122.274,1600,5001,10,2014
7518505345,550000.0,2,1.0,950,4080,1.0,0,0,3,7,950,0.0,1924,0.0,98117,47.6765,-122.384,1120,4080,12,2014
2621600015,120000.0,3,1.0,1150,8924,1.0,0,0,2,6,1150,0.0,1943,0.0,98030,47.3865,-122.217,1492,8924,1,2015
2621600015,175000.0,3,1.0,1150,8924,1.0,0,0,2,6,1150,0.0,1943,0.0,98030,47.3865,-122.217,1492,8924,4,2015
8005100360,169900.0,3,1.0,910,5800,1.5,0,0,3,5,910,0.0,1900,0.0,98022,47.2068,-121.992,1400,6766,9,2014
748000145,335000.0,2,1.0,1070,6678,1.0,0,0,3,7,1070,0.0,1951,0.0,98133,47.7315,-122.357,1680,7788,12,2014
9191200015,613200.0,3,2.75,2050,3320,1.5,0,0,3,7,1580,470.0,1927,0.0,98105,47.6719,-122.301,1760,4150,9,2014
1822300040,420000.0,2,1.5,1040,3500,1.5,0,0,3,6,1040,0.0,1904,0.0,98144,47.588,-122.304,1340,1213,5,2014
9129100040,1000000.0,4,3.25,3320,8587,3.0,0,0,2,11,2950,370.0,2008,0.0,98103,47.691,-122.337,1860,5668,8,2014
3331500940,342000.0,2,1.0,740,6180,1.0,0,0,2,6,740,0.0,1948,0.0,98118,47.5517,-122.272,1330,4635,6,2014
6021502310,582000.0,2,1.75,1210,4141,1.0,0,0,3,7,910,300.0,1942,0.0,98117,47.68600000000001,-122.382,1310,4141,12,2014
4022901316,475000.0,3,2.5,2480,6031,2.0,0,0,2,8,2480,0.0,2001,0.0,98155,47.772,-122.297,1850,7704,10,2014
23500180,570000.0,3,2.25,2010,6000,1.0,0,0,2,8,1330,680.0,1975,0.0,98052,47.6912,-122.115,2080,8260,5,2014
1189000207,387000.0,2,2.5,1170,1394,2.0,0,0,2,8,1170,0.0,2001,0.0,98122,47.6131,-122.297,1250,3136,10,2014
1771110720,330000.0,3,1.0,1250,9126,1.0,0,0,2,7,1250,0.0,1969,0.0,98077,47.7554,-122.076,1440,10620,5,2014
3630060040,285000.0,2,1.0,1050,3088,1.0,0,0,2,7,1050,0.0,2005,0.0,98029,47.5471,-121.996,1890,2772,9,2014
3211100450,217000.0,3,1.0,1400,7800,1.0,0,0,2,7,1400,0.0,1962,0.0,98059,47.4789,-122.159,1400,7800,8,2014
1245003255,615000.0,3,1.0,1120,12500,1.0,0,0,3,7,1120,0.0,1977,0.0,98033,47.6842,-122.2,2380,10000,2,2015
1438000110,580135.0,4,2.5,3150,5886,2.0,0,0,2,8,3150,0.0,2014,0.0,98059,47.4787,-122.122,2650,5886,6,2014
6802200110,231200.0,3,2.0,1400,8821,1.0,0,0,2,7,1400,0.0,1991,0.0,98022,47.1949,-121.989,1450,8721,10,2014
7203100120,680000.0,4,2.75,2500,4950,2.0,0,0,2,8,2500,0.0,2010,0.0,98053,47.6964,-122.017,2500,4950,6,2014
3445400120,267500.0,3,1.5,1390,2153,2.0,0,0,2,7,1390,0.0,2001,0.0,98118,47.5506,-122.29,1100,2617,7,2014
106000015,435000.0,3,1.75,1310,8065,1.0,0,0,3,6,1310,0.0,1948,0.0,98117,47.701,-122.368,1420,8100,6,2014
9459200110,315000.0,2,1.0,1740,3622,1.0,0,0,3,7,950,790.0,1924,0.0,98118,47.5541,-122.29,1270,3800,6,2014
3448000410,354901.0,3,2.5,1490,1709,3.0,0,0,2,8,1490,0.0,2004,0.0,98125,47.7173,-122.299,1364,1709,5,2014
8682281220,439888.0,2,2.0,1300,6515,1.0,0,0,2,8,1300,0.0,2005,0.0,98053,47.7078,-122.013,1640,6009,10,2014
2114700530,360000.0,4,1.0,1460,3840,1.5,0,0,2,8,1340,120.0,1928,0.0,98106,47.533,-122.347,990,4200,1,2015
8093600065,205000.0,4,1.0,1030,6621,1.0,0,0,3,6,1030,0.0,1955,0.0,98055,47.4857,-122.221,1420,6631,12,2014
4137030040,299995.0,3,2.5,1970,7500,2.0,0,0,2,8,1970,0.0,1988,0.0,98092,47.2658,-122.218,1950,8220,6,2014
5126900100,150000.0,2,1.0,790,7275,1.0,0,0,3,6,790,0.0,1944,0.0,98058,47.4771,-122.174,850,7399,9,2014
7784000180,625000.0,3,2.0,2168,12616,2.0,0,1,3,7,2168,0.0,1950,0.0,98146,47.4933,-122.367,2168,9750,5,2015
8856500120,278800.0,4,2.5,2440,7797,1.0,0,0,2,8,1560,880.0,1965,0.0,98031,47.3895,-122.222,2090,8100,2,2015
5015000180,713500.0,3,2.0,1720,4200,2.0,0,0,2,8,1720,0.0,1908,0.0,98112,47.6285,-122.301,1720,4200,11,2014
9268200348,439000.0,5,2.0,2610,5009,1.0,0,0,2,7,1710,900.0,1988,0.0,98117,47.6969,-122.366,1600,5040,10,2014
9195700040,425000.0,3,2.0,1500,8086,1.0,0,0,2,7,1060,440.0,1981,0.0,98027,47.5584,-122.081,1550,8086,9,2014
8798000100,252500.0,4,2.5,2600,11280,1.5,0,0,2,7,1570,1030.0,1961,0.0,98003,47.33600000000001,-122.304,1660,11200,8,2014
304000530,185000.0,3,1.5,1370,8470,1.0,0,0,3,7,1370,0.0,1961,0.0,98092,47.2874,-122.192,1710,8800,5,2014
3575304895,406550.0,5,2.75,2400,15781,1.0,0,0,3,7,1200,1200.0,1974,0.0,98074,47.622,-122.059,2390,7500,9,2014
9406500540,243000.0,2,1.5,1068,1758,2.0,0,0,2,7,1068,0.0,1990,0.0,98028,47.7527,-122.244,1078,1315,6,2014
6071800410,500000.0,3,1.5,2220,8994,1.0,0,0,3,8,1110,1110.0,1962,0.0,98006,47.5473,-122.172,2220,8994,12,2014
2122049013,204750.0,2,1.0,880,7575,1.0,0,0,3,7,880,0.0,1942,0.0,98198,47.3757,-122.304,1800,7575,5,2015
5470100220,222000.0,3,1.5,1310,9273,1.0,0,0,3,7,1310,0.0,1968,0.0,98042,47.3683,-122.147,1710,9600,9,2014
6623400246,200000.0,4,1.0,1350,11507,1.0,0,0,2,7,1350,0.0,1966,0.0,98055,47.4269,-122.197,1320,25675,5,2014
3918400028,367000.0,3,2.25,1400,1320,3.0,0,2,2,8,1400,0.0,2006,0.0,98133,47.7147,-122.356,1490,1449,10,2014
1422700040,183000.0,3,1.0,1170,7320,1.0,0,0,2,7,1170,0.0,1962,0.0,98188,47.4685,-122.282,2040,7320,5,2015
7660100336,300000.0,3,2.5,1020,1570,2.0,0,0,2,7,720,300.0,2004,0.0,98144,47.5871,-122.317,1470,1249,12,2014
6145602240,369000.0,3,1.75,1300,3844,1.0,0,0,2,7,1300,0.0,1985,0.0,98133,47.7024,-122.355,1290,3844,8,2014
7287100035,380000.0,3,2.0,2010,16736,2.0,0,0,3,6,2010,0.0,1929,0.0,98133,47.7643,-122.352,1890,11477,7,2014
5101405465,463000.0,3,2.0,1590,5009,2.0,0,0,3,6,1590,0.0,1985,0.0,98125,47.7012,-122.322,1730,6380,2,2015
3756500180,475000.0,3,1.0,1470,9750,1.0,0,0,2,7,1470,0.0,1963,0.0,98034,47.7155,-122.194,1300,9750,12,2014
3750605620,225000.0,3,1.75,1580,14400,1.0,0,0,3,7,1580,0.0,1981,0.0,98001,47.2598,-122.281,1480,9600,3,2015
2473350790,371000.0,3,1.75,1970,9512,1.0,0,0,2,8,1970,0.0,1968,0.0,98058,47.4545,-122.146,2250,10573,5,2015
3389900965,625000.0,3,2.5,2330,3141,2.0,0,0,2,8,2330,0.0,2003,0.0,98116,47.5622,-122.392,1980,5265,8,2014
9407100730,329000.0,3,1.75,1230,10725,1.0,0,0,2,7,1230,0.0,1980,0.0,98045,47.4431,-121.772,1250,10170,1,2015
7618700112,634000.0,3,1.75,2570,13000,2.0,0,0,3,7,2570,0.0,1962,0.0,98177,47.7705,-122.371,2570,8521,2,2015
2896400300,435000.0,4,2.25,1780,2684,2.0,0,0,2,7,1780,0.0,2002,0.0,98072,47.7642,-122.149,1670,2426,3,2015
5003600120,320000.0,4,2.5,2110,6295,2.0,0,0,2,8,2110,0.0,2000,0.0,98030,47.3641,-122.193,2720,6311,4,2015
6352600490,820000.0,4,3.5,2770,8049,2.0,0,0,2,9,2770,0.0,2002,0.0,98074,47.6469,-122.081,3410,7447,1,2015
3820350120,310000.0,3,2.5,1590,3359,2.0,0,0,2,7,1590,0.0,2000,0.0,98019,47.7349,-121.986,1820,3383,8,2014
4235400097,443750.0,3,2.25,1460,968,2.0,0,0,2,7,1140,320.0,2003,0.0,98199,47.6601,-122.4,1460,1531,12,2014
2757000040,795000.0,4,2.25,2070,13084,1.0,0,0,3,8,1700,370.0,1967,0.0,98040,47.5606,-122.222,2520,10180,6,2014
9522100485,585000.0,5,1.75,2000,3750,2.0,0,0,3,7,2000,0.0,1921,0.0,98103,47.6618,-122.355,1520,3750,5,2014
345700040,315000.0,2,1.0,1010,7338,2.0,0,0,3,7,1010,0.0,1981,0.0,98056,47.5123,-122.19,1220,7719,7,2014
3904960910,635000.0,4,2.5,3050,7238,2.0,0,0,2,8,3050,0.0,1989,0.0,98029,47.5772,-122.013,2580,7228,9,2014
1771000690,305000.0,3,1.0,1160,11776,1.0,0,0,2,7,1160,0.0,1968,0.0,98077,47.7427,-122.074,1160,10050,5,2014
1931300035,785000.0,3,2.0,2180,5440,1.0,0,0,4,7,1100,1080.0,1904,0.0,98103,47.657,-122.345,1470,4109,5,2014
2770601800,525000.0,3,1.75,1560,6000,1.0,0,0,2,6,780,780.0,1944,0.0,98199,47.6501,-122.384,1560,1734,10,2014
5309100515,537000.0,4,1.75,1580,3635,1.0,0,0,3,7,790,790.0,1910,0.0,98117,47.6795,-122.371,1190,3638,1,2015
984210850,279950.0,3,1.75,1660,8303,1.0,0,0,2,7,1380,280.0,1974,0.0,98058,47.4366,-122.171,1740,8320,2,2015
924059233,659000.0,4,2.0,2350,9329,2.0,0,0,2,8,2350,0.0,1977,0.0,98005,47.583,-122.17,1640,9403,12,2014
5029451080,203000.0,2,1.0,1440,6650,1.0,0,0,2,7,970,0.0,1980,0.0,98023,47.2896,-122.369,1600,6847,8,2014
4379400220,782500.0,4,2.5,2930,7806,2.0,0,0,2,9,2930,0.0,2005,0.0,98074,47.6219,-122.024,2600,6051,9,2014
5419800220,250000.0,3,1.75,1590,7560,1.0,0,0,2,7,1130,460.0,1984,0.0,98031,47.4016,-122.18,1500,7560,6,2014
1839500065,279000.0,3,1.0,1400,9450,1.0,0,0,3,7,1060,340.0,1955,0.0,98056,47.5051,-122.194,1400,8108,8,2014
3812400107,378500.0,4,2.0,1830,6000,1.0,0,0,4,7,1070,760.0,1953,0.0,98118,47.5453,-122.279,1830,5500,3,2015
2113700115,369950.0,3,2.0,1520,4000,1.0,0,0,4,6,800,720.0,1943,0.0,98106,47.53100000000001,-122.351,1430,4000,5,2015
824069113,545000.0,3,2.25,2290,14585,2.0,0,0,2,8,2290,0.0,1981,0.0,98075,47.5874,-122.074,1660,36961,9,2014
8856920110,360000.0,3,2.5,2150,14092,2.0,0,0,2,8,2150,0.0,1991,0.0,98058,47.4621,-122.129,2400,10699,5,2015
8146100410,760000.0,3,1.5,1170,7645,1.0,0,0,3,7,1170,0.0,1955,0.0,98004,47.6077,-122.194,1870,7678,8,2014
5101400838,450000.0,3,1.75,1830,5488,1.0,0,2,3,7,1010,820.0,1939,0.0,98115,47.6914,-122.309,1200,5488,9,2014
1088800850,612500.0,4,2.5,2730,12261,2.0,0,0,2,9,2730,0.0,1991,0.0,98011,47.7419,-122.205,2730,10872,5,2014
1061400360,280000.0,3,1.0,1090,10710,1.0,0,0,3,7,1090,0.0,1962,0.0,98056,47.5,-122.169,1090,10440,7,2014
9545250110,750000.0,3,2.5,2560,9182,2.0,0,0,2,9,2560,0.0,1993,0.0,98027,47.5361,-122.051,2800,8784,4,2015
425400115,237000.0,3,1.0,1160,6132,1.0,0,0,3,7,1160,0.0,1958,0.0,98056,47.5015,-122.173,1280,6132,7,2014
2436700315,441500.0,2,1.75,1010,4000,1.5,0,0,4,7,1010,0.0,1919,0.0,98105,47.6665,-122.287,1470,4000,10,2014
1545803520,251000.0,3,2.0,1650,7930,1.0,0,0,3,7,1650,0.0,1989,0.0,98038,47.3617,-122.05,1510,7930,1,2015
6300500477,401500.0,3,2.5,1509,1114,3.0,0,0,2,8,1509,0.0,2014,0.0,98133,47.7048,-122.34,1509,2431,8,2014
7300000650,340000.0,4,2.5,1954,4805,2.0,0,0,2,8,1954,0.0,2005,0.0,98055,47.4297,-122.19,1714,3259,7,2014
8682282070,920000.0,3,3.5,2800,7694,1.0,0,0,2,9,2800,0.0,2005,0.0,98053,47.7095,-122.022,2420,7694,1,2015
7812801115,153000.0,3,1.0,1270,6405,1.5,0,0,2,6,1270,0.0,1944,0.0,98178,47.4959,-122.241,1110,6405,6,2014
9269750690,299950.0,4,2.25,1810,7601,1.0,0,0,2,7,1080,730.0,1986,0.0,98023,47.2857,-122.358,1570,7601,1,2015
1402620120,440000.0,4,2.5,2410,7517,2.0,0,0,2,8,2410,0.0,1983,0.0,98058,47.4388,-122.142,2420,8095,5,2015
3793501390,293000.0,3,2.5,1690,17383,2.0,0,0,2,7,1690,0.0,2003,0.0,98038,47.3691,-122.031,2610,7999,9,2014
9282800065,203000.0,3,1.75,1190,6000,1.0,0,0,2,7,1190,0.0,1952,0.0,98178,47.5026,-122.236,1200,6000,3,2015
1921059310,193000.0,2,1.75,1280,6774,1.0,0,0,2,7,1280,0.0,1991,0.0,98002,47.2925,-122.219,1450,7810,3,2015
109000040,305000.0,3,1.75,1460,7862,1.0,0,0,2,7,1460,0.0,1965,0.0,98155,47.7755,-122.299,2200,9293,3,2015
5101405331,495000.0,4,1.75,1600,6380,1.0,0,0,2,8,1130,470.0,1959,0.0,98125,47.701,-122.306,1090,6380,5,2014
2044500142,420000.0,3,1.75,1770,6000,1.0,0,0,2,7,1130,640.0,1952,0.0,98125,47.7135,-122.315,1900,7200,9,2014
1837010040,569500.0,4,2.5,2800,8190,1.0,0,0,2,8,1700,1100.0,1971,0.0,98177,47.7695,-122.368,2460,8165,9,2014
3905000540,620000.0,4,2.5,2680,9185,2.0,0,0,2,9,2680,0.0,1989,0.0,98029,47.5738,-121.992,2810,8505,5,2014
6071200375,466000.0,3,1.75,1680,9460,1.0,0,0,3,7,1680,0.0,1959,0.0,98006,47.5525,-122.182,1690,9448,12,2014
3756500610,355500.0,3,1.0,1120,10032,1.0,0,0,2,7,1120,0.0,1962,0.0,98034,47.7182,-122.194,1210,9918,3,2015
3885805035,687500.0,2,1.0,1040,7200,1.0,0,0,3,6,1040,0.0,1955,0.0,98033,47.6823,-122.203,1640,7200,5,2015
7525100530,432100.0,3,2.25,1790,2240,2.0,0,0,3,8,1790,0.0,1975,0.0,98052,47.6343,-122.106,1780,2560,4,2015
3904921250,690000.0,5,3.25,3370,7313,2.0,0,0,3,8,2140,1230.0,1988,0.0,98029,47.5632,-122.015,2990,7806,10,2014
3331500485,350000.0,2,1.0,800,5150,1.0,0,0,3,6,800,0.0,1949,0.0,98118,47.5525,-122.274,1280,5150,1,2015
7338401759,268000.0,2,1.0,1380,5000,1.0,0,0,2,7,870,510.0,1943,0.0,98108,47.5339,-122.293,1450,5000,6,2014
3797310150,285000.0,4,2.5,1800,9229,2.0,0,0,2,7,1800,0.0,1994,0.0,98022,47.1927,-122.015,1970,9231,2,2015
2205500540,365000.0,4,1.5,1820,12327,1.0,0,0,3,7,1380,440.0,1955,0.0,98006,47.5767,-122.144,1450,9256,10,2014
7202310040,635000.0,3,2.5,2620,6842,2.0,0,0,2,7,2620,0.0,2002,0.0,98053,47.6846,-122.037,2280,4800,4,2015
3630120330,630000.0,2,2.5,2290,3507,2.0,0,0,2,9,2290,0.0,2005,0.0,98029,47.5545,-122.002,2290,3640,7,2014
4310700665,450000.0,4,3.0,2200,4466,2.0,0,0,2,7,2200,0.0,1968,0.0,98103,47.7005,-122.339,1780,2250,3,2015
7504001080,590000.0,4,2.5,2940,12600,1.0,0,0,3,8,1850,1090.0,1974,0.0,98074,47.6294,-122.062,2030,11770,3,2015
2021200770,895000.0,2,1.75,1700,3618,1.0,0,1,2,8,1260,440.0,1950,0.0,98199,47.6336,-122.397,2200,5000,9,2014
2005600090,160000.0,3,1.0,860,11900,1.0,0,0,3,6,860,0.0,1963,0.0,98030,47.3574,-122.186,1660,10248,5,2014
123000110,520000.0,2,1.0,910,5000,1.0,0,0,2,7,910,0.0,1924,0.0,98107,47.6733,-122.37,1050,5000,9,2014
2473372170,432000.0,4,3.25,2820,13059,2.0,0,0,3,8,2820,0.0,1976,0.0,98058,47.4508,-122.132,2360,8600,8,2014
7227500865,141800.0,2,1.0,930,4743,1.0,0,0,3,5,930,0.0,1942,0.0,98056,47.4966,-122.187,930,4779,5,2014
510001280,980000.0,4,2.0,2190,4560,2.5,0,0,4,8,2190,0.0,1910,0.0,98103,47.662,-122.329,2190,4560,7,2014
439200035,740000.0,4,2.75,2560,6900,1.0,0,0,2,8,1480,1080.0,1959,0.0,98115,47.68600000000001,-122.297,2600,7200,11,2014
4303200184,230000.0,2,1.0,770,6450,1.0,0,0,3,6,770,0.0,1948,0.0,98106,47.53100000000001,-122.358,780,6063,10,2014
4039701280,954500.0,3,2.25,2440,9689,1.0,0,2,3,8,1830,610.0,1974,0.0,98008,47.6141,-122.111,2730,9689,4,2015
9828201202,622000.0,3,1.5,1650,3150,1.5,0,0,3,8,1650,0.0,1929,0.0,98122,47.6156,-122.297,1650,4500,3,2015
6749700110,342000.0,3,3.0,1260,1634,3.0,0,0,2,8,1260,0.0,1998,0.0,98103,47.697,-122.349,1260,1135,10,2014
3832060940,305000.0,4,2.5,2320,4683,2.0,0,0,2,7,2320,0.0,2007,0.0,98042,47.3349,-122.059,2230,5750,7,2014
2214800110,259900.0,4,2.75,1560,8820,1.0,0,3,2,7,1060,500.0,1979,0.0,98001,47.3382,-122.257,2140,7800,8,2014
1909600115,420000.0,3,2.0,2330,6346,1.5,0,0,2,6,1600,730.0,1934,2014.0,98146,47.5135,-122.38,1380,8400,8,2014
7686203195,249950.0,3,1.5,1450,6875,1.0,0,0,3,7,1450,0.0,1961,0.0,98198,47.4205,-122.316,1270,8000,3,2015
2923059064,199000.0,2,1.0,1140,15120,1.0,0,0,3,6,990,150.0,1932,0.0,98055,47.4521,-122.196,2320,11250,2,2015
2895600090,355200.0,3,1.0,1120,7320,1.0,0,0,3,7,1120,0.0,1954,0.0,98146,47.5103,-122.382,1410,6328,4,2015
4019301386,425000.0,3,1.5,1970,13709,1.0,0,0,3,7,1680,290.0,1955,0.0,98155,47.7562,-122.277,2200,16536,9,2014
